rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
46,top-100-forks,django,69614,28958,Python,https://github.com/django/django,django,0,2023-04-02T19:06:47Z,The Web framework for perfectionists with deadlines.
47,top-100-forks,DefinitelyTyped,43434,28904,TypeScript,https://github.com/DefinitelyTyped/DefinitelyTyped,DefinitelyTyped,681,2023-04-02T21:41:55Z,The repository for high quality TypeScript type definitions.
48,top-100-forks,angular.js,59223,28142,JavaScript,https://github.com/angular/angular.js,angular,391,2022-04-12T15:57:22Z,AngularJS - HTML enhanced for web apps!
49,top-100-forks,javascript-algorithms,166091,27376,JavaScript,https://github.com/trekhleb/javascript-algorithms,trekhleb,107,2023-04-02T14:56:42Z,📝 Algorithms and data structures implemented in JavaScript with explanations and links to further readings
50,top-100-forks,free-programming-books-zh_CN,100905,27314,,https://github.com/justjavac/free-programming-books-zh_CN,justjavac,0,2023-03-27T05:06:16Z,:books: 免费的计算机编程类中文书籍，欢迎投稿
51,top-100-forks,academicpages.github.io,7534,26873,JavaScript,https://github.com/academicpages/academicpages.github.io,academicpages,160,2023-04-02T13:34:37Z,"Github Pages template for academic personal websites, forked from mmistakes/minimal-mistakes"
52,top-100-forks,spark,35382,26776,Scala,https://github.com/apache/spark,apache,0,2023-04-02T17:20:00Z,Apache Spark - A unified analytics engine for large-scale data processing
53,top-100-forks,public-apis,232954,26517,Python,https://github.com/public-apis/public-apis,public-apis,38,2023-04-01T05:53:00Z,A collective list of free APIs
54,top-100-forks,mall,64499,26494,Java,https://github.com/macrozheng/mall,macrozheng,26,2023-03-30T12:33:11Z,mall项目是一套电商系统，包括前台商城系统及后台管理系统，基于SpringBoot+MyBatis实现，采用Docker容器化部署。 前台商城系统包含首页门户、商品推荐、商品搜索、商品展示、购物车、订单流程、会员中心、客户服务、帮助中心等模块。 后台管理系统包含商品管理、订单管理、会员管理、促销管理、运营管理、内容管理、统计报表、财务管理、权限管理、设置等模块。
55,top-100-forks,cpython,51638,26342,Python,https://github.com/python/cpython,python,6829,2023-04-02T22:19:50Z,The Python programming language
56,top-100-forks,create-react-app,99324,26206,JavaScript,https://github.com/facebook/create-react-app,facebook,1556,2023-03-28T09:00:07Z,Set up a modern web app by running one command.
57,top-100-forks,Curso.Prep.Henry,966,26097,JavaScript,https://github.com/atralice/Curso.Prep.Henry,atralice,0,2023-03-06T03:33:42Z,Curso de Preparación para Ingresar a Henry.
58,top-100-forks,dubbo,38668,25761,Java,https://github.com/apache/dubbo,apache,708,2023-04-02T14:20:46Z,"Apache Dubbo is a high-performance, java based, open source RPC framework."
59,top-100-forks,node,94317,25602,JavaScript,https://github.com/nodejs/node,nodejs,1288,2023-04-02T21:28:47Z,Node.js JavaScript runtime :sparkles::turtle::rocket::sparkles:
60,top-100-forks,AspNetCore.Docs,11501,25433,C#,https://github.com/dotnet/AspNetCore.Docs,dotnet,380,2023-04-02T21:03:27Z,Documentation for ASP.NET Core
61,top-100-forks,awesome,247058,25339,,https://github.com/sindresorhus/awesome,sindresorhus,24,2023-04-02T21:26:11Z,😎 Awesome lists about all kinds of interesting topics
62,top-100-forks,learning-area,5852,25258,HTML,https://github.com/mdn/learning-area,mdn,15,2023-03-28T12:53:24Z,Github repo for the MDN Learning Area. 
63,top-100-forks,vscode,144423,25212,TypeScript,https://github.com/microsoft/vscode,microsoft,6433,2023-04-02T20:04:41Z,Visual Studio Code
64,top-100-forks,javascript,132847,25192,JavaScript,https://github.com/airbnb/javascript,airbnb,96,2023-04-02T06:16:47Z,JavaScript Style Guide
65,top-100-forks,ohmyzsh,157163,25123,Shell,https://github.com/ohmyzsh/ohmyzsh,ohmyzsh,209,2023-04-02T19:44:03Z,"🙃   A delightful community-driven (with 2,100+ contributors) framework for managing your zsh configuration. Includes 300+ optional plugins (rails, git, macOS, hub, docker, homebrew, node, php, python, etc), 140+ themes to spice up your morning, and an auto-update tool so that makes it easy to keep up with the latest updates from the community."
66,top-100-forks,flutter,151678,25018,Dart,https://github.com/flutter/flutter,flutter,11324,2023-04-02T22:08:12Z,Flutter makes it easy and fast to build beautiful apps for mobile and beyond
67,top-100-forks,git,45779,24883,C,https://github.com/git/git,git,0,2023-04-01T22:23:37Z,Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.
68,top-100-forks,java-design-patterns,80535,24780,Java,https://github.com/iluwatar/java-design-patterns,iluwatar,183,2023-04-02T11:35:33Z,Design patterns implemented in Java
69,top-100-forks,scikit-learn,53620,24135,Python,https://github.com/scikit-learn/scikit-learn,scikit-learn,1562,2023-04-02T21:45:48Z,scikit-learn: machine learning in Python
70,top-100-forks,laravel,73035,23556,PHP,https://github.com/laravel/laravel,laravel,0,2023-04-02T12:53:56Z,"Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation for your next big idea — freeing you to create without sweating the small things."
71,top-100-forks,d3,104891,23303,JavaScript,https://github.com/d3/d3,d3,6,2023-04-01T02:43:09Z,"Bring data to life with SVG, Canvas and HTML. :bar_chart::chart_with_upwards_trend::tada:"
72,top-100-forks,angular,87225,23285,TypeScript,https://github.com/angular/angular,angular,1210,2023-04-02T22:02:08Z,The modern web developer’s platform
73,top-100-forks,ansible,56878,23206,Python,https://github.com/ansible/ansible,ansible,647,2023-04-02T20:26:15Z,"Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud management, in a language that approaches plain English, using SSH, with no agents to install on remote systems. https://docs.ansible.com."
74,top-100-forks,next.js,103551,23196,JavaScript,https://github.com/vercel/next.js,vercel,1344,2023-04-02T21:35:05Z,The React Framework
75,top-100-forks,react-native,108701,23111,Java,https://github.com/facebook/react-native,facebook,1859,2023-04-02T10:36:06Z,A framework for building native applications using React
76,top-100-forks,simple-java-maven-app,349,23022,Shell,https://github.com/jenkins-docs/simple-java-maven-app,jenkins-docs,0,2023-04-01T15:50:23Z,For an introductory tutorial on how to use Jenkins to build a simple Java application with Maven.
77,top-100-forks,mslearn-tailspin-spacegame-web,124,22998,HTML,https://github.com/MicrosoftDocs/mslearn-tailspin-spacegame-web,MicrosoftDocs,10,2023-04-01T14:04:17Z,Code used in Microsoft Learn modules to support Azure DevOps
78,top-100-forks,elasticsearch,63219,22914,Java,https://github.com/elastic/elasticsearch,elastic,3602,2023-04-02T17:22:17Z,"Free and Open, Distributed, RESTful Search Engine"
79,top-100-forks,Prep-Course,536,22788,JavaScript,https://github.com/soyHenry/Prep-Course,soyHenry,1,2023-02-04T01:38:56Z,
80,top-100-forks,awesome-python,161688,22777,Python,https://github.com/vinta/awesome-python,vinta,15,2023-04-02T20:56:16Z,"A curated list of awesome Python frameworks, libraries, software and resources"
81,top-100-forks,V2ray-for-Doprax,6972,22761,Dockerfile,https://github.com/hiifeng/V2ray-for-Doprax,hiifeng,0,2023-03-31T07:26:55Z,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng."
82,top-100-forks,SecLists,45699,22688,PHP,https://github.com/danielmiessler/SecLists,danielmiessler,22,2023-03-17T07:15:06Z,"SecLists is the security tester's companion. It's a collection of multiple types of lists used during security assessments, collected in one place. List types include usernames, passwords, URLs, sensitive data patterns, fuzzing payloads, web shells, and many more."
83,top-100-forks,core,59345,22618,Python,https://github.com/home-assistant/core,home-assistant,2201,2023-04-02T21:17:20Z,:house_with_garden: Open source home automation that puts local control and privacy first.
84,top-100-forks,redis,59198,22373,C,https://github.com/redis/redis,redis,1833,2023-04-02T16:38:45Z,"Redis is an in-memory database that persists on disk. The data model is key-value, but many different kind of values are supported: Strings, Lists, Sets, Sorted Sets, Hashes, Streams, HyperLogLogs, Bitmaps."
85,top-100-forks,frontend-nanodegree-resume,1163,22313,JavaScript,https://github.com/udacity/frontend-nanodegree-resume,udacity,1,2022-06-28T08:19:07Z,This repository is used for one of the projects in Udacity's Front-End Web Developer Nanodegree program. Learn how to become a Front-End Developer today with line-by-line code reviewed projects and get a job with career services!
86,top-100-forks,minimal-mistakes,10823,22256,HTML,https://github.com/mmistakes/minimal-mistakes,mmistakes,24,2023-04-02T15:57:18Z,":triangular_ruler: Jekyll theme for building a personal site, blog, project documentation, or portfolio."
87,top-100-forks,fucking-algorithm,115141,22185,Markdown,https://github.com/labuladong/fucking-algorithm,labuladong,316,2023-04-02T10:19:38Z,"刷算法全靠套路，认准 labuladong 就够了！English version supported! Crack LeetCode, not only how, but also why. "
88,top-100-forks,FreeRDP,8047,22089,C,https://github.com/FreeRDP/FreeRDP,FreeRDP,506,2023-04-02T19:29:06Z,FreeRDP is a free remote desktop protocol library and clients
89,top-100-forks,slate,35072,21964,SCSS,https://github.com/slatedocs/slate,slatedocs,47,2023-03-15T10:16:49Z,Beautiful static documentation for your API
90,top-100-forks,996.ICU,265448,21436,,https://github.com/996icu/996.ICU,996icu,0,2022-12-26T03:57:50Z,Repo for counting stars and contributing. Press F to pay respect to glorious developers.
91,top-100-forks,darknet,23995,21252,C,https://github.com/pjreddie/darknet,pjreddie,1784,2023-03-22T07:48:36Z,Convolutional Neural Networks
92,top-100-forks,rails,52568,21009,Ruby,https://github.com/rails/rails,rails,371,2023-04-02T19:52:37Z,Ruby on Rails
93,top-100-forks,Best-README-Template,9882,20886,,https://github.com/othneildrew/Best-README-Template,othneildrew,4,2023-03-05T18:27:33Z,An awesome README template to jumpstart your projects! 
94,top-100-forks,jquery,57337,20750,JavaScript,https://github.com/jquery/jquery,jquery,67,2023-03-30T23:45:36Z,jQuery JavaScript Library
95,top-100-forks,recipes,77,20396,,https://github.com/LarryMad/recipes,LarryMad,2,2023-03-29T00:16:49Z,
96,top-100-forks,dotfiles,17349,20192,Shell,https://github.com/lewagon/dotfiles,lewagon,2,2023-03-22T13:17:14Z,Default configuration for Le Wagon's students
97,top-100-forks,echarts,54669,19418,TypeScript,https://github.com/apache/echarts,apache,2173,2023-03-31T15:08:02Z,"Apache ECharts is a powerful, interactive charting and data visualization library for browser"
98,top-100-forks,spring-petclinic,6321,19353,CSS,https://github.com/spring-projects/spring-petclinic,spring-projects,3,2023-03-30T21:43:59Z,A sample Spring-based application
99,top-100-forks,keras,57780,19311,Python,https://github.com/keras-team/keras,keras-team,283,2023-04-02T02:24:52Z,Deep Learning for humans
100,top-100-forks,starter-web,376,19327,ApacheConf,https://github.com/scm-ninja/starter-web,scm-ninja,3,2023-04-02T12:14:52Z,Simple starting point website project based upon Initializr
1,Solidity,EIPs,11353,4543,Solidity,https://github.com/ethereum/EIPs,ethereum,19,2023-04-02T19:56:13Z,The Ethereum Improvement Proposal repository
2,Solidity,WTF-Solidity,6739,1062,Solidity,https://github.com/AmazingAng/WTF-Solidity,AmazingAng,6,2023-04-01T11:33:46Z,我最近在重新学solidity，巩固一下细节，也写一个“WTF Solidity极简入门”，供小白们使用，每周更新1-3讲。官网: https://wtf.academy
3,Solidity,Dapp-Learning,3727,1008,Solidity,https://github.com/Dapp-Learning-DAO/Dapp-Learning,Dapp-Learning-DAO,10,2023-04-01T10:02:38Z,Dapp learning project for developers at all stages. Becoming and cultivating sovereign individuals. Nonprofit organization.
4,Solidity,solmate,2968,457,Solidity,https://github.com/transmissions11/solmate,transmissions11,50,2023-03-27T04:10:59Z,"Modern, opinionated, and gas optimized building blocks for smart contract development."
5,Solidity,DeFiHackLabs,2833,513,Solidity,https://github.com/SunWeb3Sec/DeFiHackLabs,SunWeb3Sec,0,2023-04-02T13:58:48Z,Reproduce DeFi hacked incidents using Foundry.
6,Solidity,AirCash,2776,644,Solidity,https://github.com/Aircoin-official/AirCash,Aircoin-official,0,2022-04-10T11:28:24Z,Cash system for AIR.
7,Solidity,solidity-patterns,2733,469,Solidity,https://github.com/fravoll/solidity-patterns,fravoll,1,2023-03-22T13:48:58Z,A compilation of patterns and best practices for the smart contract programming language Solidity
8,Solidity,ERC721A,2257,842,Solidity,https://github.com/chiru-labs/ERC721A,chiru-labs,21,2023-03-28T21:59:50Z,https://ERC721A.org
9,Solidity,echidna,2021,259,Solidity,https://github.com/crytic/echidna,crytic,114,2023-04-02T11:24:15Z,Ethereum smart contract fuzzer
10,Solidity,learning-solidity,2008,597,Solidity,https://github.com/willitscale/learning-solidity,willitscale,2,2022-10-31T01:46:47Z,The companion to the Youtube tutorials
11,Solidity,not-so-smart-contracts,1957,292,Solidity,https://github.com/crytic/not-so-smart-contracts,crytic,5,2023-02-24T12:18:59Z,Examples of Solidity security issues
12,Solidity,seaport,1884,486,Solidity,https://github.com/ProjectOpenSea/seaport,ProjectOpenSea,22,2023-04-02T20:26:51Z,Seaport is a marketplace protocol for safely and efficiently buying and selling NFTs.
13,Solidity,building-secure-contracts,1651,268,Solidity,https://github.com/crytic/building-secure-contracts,crytic,45,2023-03-30T06:37:17Z,Guidelines and training material to write secure smart contracts
14,Solidity,subway,1584,394,Solidity,https://github.com/libevm/subway,libevm,4,2022-02-02T22:57:50Z,A practical example on how to perform sandwich attacks on Ethereum
15,Solidity,amm-arbitrageur,1484,640,Solidity,https://github.com/paco0x/amm-arbitrageur,paco0x,20,2022-12-07T13:00:31Z,An arbitrage bot between Uniswap AMMs
16,Solidity,lil-web3,1135,100,Solidity,https://github.com/m1guelpf/lil-web3,m1guelpf,6,2022-11-20T02:37:04Z,"Simple, intentionally-limited versions of web3 protocols & apps."
17,Solidity,defi-bot,1116,463,Solidity,https://github.com/ExtropyIO/defi-bot,ExtropyIO,14,2022-03-22T11:25:05Z,Tutorial for building DeFi arbitrage bots
18,Solidity,solidity-stringutils,1030,346,Solidity,https://github.com/Arachnid/solidity-stringutils,Arachnid,24,2022-08-15T09:53:22Z,Basic string utilities for Solidity
19,Solidity,erc721,1018,385,Solidity,https://github.com/nibbstack/erc721,nibbstack,5,2022-08-10T08:06:18Z,The reference implementation of the ERC-721 non-fungible token standard.
20,Solidity,solady,1008,86,Solidity,https://github.com/Vectorized/solady,Vectorized,15,2023-04-01T14:30:58Z,Optimized Solidity snippets.
21,Solidity,money-legos,955,216,Solidity,https://github.com/studydefi/money-legos,studydefi,13,2023-01-24T02:12:07Z,"💰One stop shop for Ethereum ABIs, addresses, and Solidity interfaces!"
22,Solidity,solidity-expert,955,188,Solidity,https://github.com/dukedaily/solidity-expert,dukedaily,1,2023-03-25T04:46:24Z,4年打磨-2022年海外一线大厂-以太坊开发教程（a solidity tutorial makes you a dapp expert）WIP
23,Solidity,awesome-solidity-gas-optimization,953,81,Solidity,https://github.com/iskdrews/awesome-solidity-gas-optimization,iskdrews,0,2022-09-17T20:22:55Z,Best resources for Solidity gas optimizations ⛽
24,Solidity,v2-periphery,930,1509,Solidity,https://github.com/Uniswap/v2-periphery,Uniswap,37,2023-04-01T10:23:04Z,🎚 Peripheral smart contracts for interacting with Uniswap V2
25,Solidity,Web3Bugs,929,113,Solidity,https://github.com/ZhangZhuoSJTU/Web3Bugs,ZhangZhuoSJTU,8,2023-03-20T18:00:18Z,Demystifying Exploitable Bugs in Smart Contracts
26,Solidity,learn-evm-attacks,907,101,Solidity,https://github.com/coinspect/learn-evm-attacks,coinspect,14,2023-03-30T20:17:01Z,Learn & Contribute on previously exploited vulnerabilities across several EVM projects.
27,Solidity,DeFiVulnLabs,881,149,Solidity,https://github.com/SunWeb3Sec/DeFiVulnLabs,SunWeb3Sec,0,2023-01-11T07:06:56Z,To learn common smart contract vulnerabilities using Foundry!
28,Solidity,smartcontract-apps,872,216,Solidity,https://github.com/33357/smartcontract-apps,33357,1,2023-03-08T03:49:58Z,这是一个面向中文社区，分析市面上智能合约应用的架构与实现的仓库。
29,Solidity,xtt,848,64,Solidity,https://github.com/xtblock/xtt,xtblock,12,2022-07-05T06:58:50Z,XTblock Token - Smart Contracts
30,Solidity,useful-solidity-patterns,830,68,Solidity,https://github.com/dragonfly-xyz/useful-solidity-patterns,dragonfly-xyz,0,2023-03-17T07:32:30Z,
31,Solidity,shisi.eth-in-web3,811,345,Solidity,https://github.com/luyishisi/shisi.eth-in-web3,luyishisi,0,2023-03-16T07:53:41Z,十四君公众号文章的相关代码资源开源
32,Solidity,multicall,806,324,Solidity,https://github.com/makerdao/multicall,makerdao,6,2023-03-26T08:19:51Z,Multicall: Aggregate multiple constant function call results into one
33,Solidity,nft-mix,804,418,Solidity,https://github.com/PatrickAlphaC/nft-mix,PatrickAlphaC,11,2022-04-25T02:11:34Z,
34,Solidity,hashlips_nft_contract,800,678,Solidity,https://github.com/HashLips/hashlips_nft_contract,HashLips,48,2022-10-23T16:20:12Z,A simple NFT smart contract that works with the rest of the HashLips ecosystem.
35,Solidity,ethereum-api,764,427,Solidity,https://github.com/provable-things/ethereum-api,provable-things,11,2023-02-16T21:45:20Z,Provable API for Ethereum smart contracts
36,Solidity,unlock,744,193,Solidity,https://github.com/unlock-protocol/unlock,unlock-protocol,114,2023-04-02T19:44:16Z,Ʉnlock is a protocol for memberships built on a blockchain.
37,Solidity,defi-sdk,731,228,Solidity,https://github.com/zeriontech/defi-sdk,zeriontech,23,2023-03-03T13:44:27Z,DeFi SDK Makes Money Lego Work
38,Solidity,SWC-registry,720,143,Solidity,https://github.com/SmartContractSecurity/SWC-registry,SmartContractSecurity,15,2023-03-07T16:23:27Z,Smart Contract Weakness Classification and Test Cases
39,Solidity,olympus-contracts,715,949,Solidity,https://github.com/OlympusDAO/olympus-contracts,OlympusDAO,42,2023-01-25T20:06:27Z,
40,Solidity,weird-erc20,701,78,Solidity,https://github.com/d-xo/weird-erc20,d-xo,1,2023-02-28T14:40:56Z,weird erc20 tokens
41,Solidity,contracts,679,324,Solidity,https://github.com/thirdweb-dev/contracts,thirdweb-dev,3,2023-03-29T00:01:31Z,Collection of smart contracts deployable via thirdweb
42,Solidity,Safemoon.sol,665,934,Solidity,https://github.com/safemoonprotocol/Safemoon.sol,safemoonprotocol,97,2022-05-27T01:22:07Z,safemoon contract
43,Solidity,Journey-to-become-a-Blockchain-Engineer,657,163,Solidity,https://github.com/spo0ds/Journey-to-become-a-Blockchain-Engineer,spo0ds,0,2023-02-26T18:03:10Z,I'm sharing everything I'm learning to become a Blockchain Engineer
44,Solidity,dss,654,377,Solidity,https://github.com/makerdao/dss,makerdao,11,2023-03-26T09:20:06Z,Dai Stablecoin System
45,Solidity,prettier-plugin-solidity,649,70,Solidity,https://github.com/prettier-solidity/prettier-plugin-solidity,prettier-solidity,8,2023-03-30T06:56:44Z,A Prettier plugin for automatically formatting your Solidity code.
46,Solidity,aragonOS,637,254,Solidity,https://github.com/aragon/aragonOS,aragon,39,2023-03-08T16:47:05Z,(Aragon 1) Reference implementation for aragonOS: a Solidity framework for building complex dApps and protocols
47,Solidity,yam-protocol,634,259,Solidity,https://github.com/yam-finance/yam-protocol,yam-finance,11,2022-08-28T02:22:17Z,A stablizing reserve currency protocol
48,Solidity,account-abstraction,626,222,Solidity,https://github.com/eth-infinitism/account-abstraction,eth-infinitism,2,2023-04-02T20:55:58Z,
49,Solidity,rarity,618,120,Solidity,https://github.com/andrecronje/rarity,andrecronje,40,2022-05-19T09:12:51Z,d20srd reference implementation codified in solidity
50,Solidity,prb-math,596,93,Solidity,https://github.com/PaulRBerg/prb-math,PaulRBerg,12,2023-03-30T08:28:18Z,Solidity library for advanced fixed-point math
51,Solidity,verified-smart-contracts,596,135,Solidity,https://github.com/runtimeverification/verified-smart-contracts,runtimeverification,8,2022-08-28T02:08:14Z,Smart contracts which are formally verified
52,Solidity,DARC,596,31,Solidity,https://github.com/Project-DARC/DARC,Project-DARC,0,2023-04-02T07:14:25Z,Decentralized Autonomous Regulated Company (DARC) is a virtual machine company that runs on any EVM-compatible blockchain. It features a built-in multi-token and plugin system.
53,Solidity,contracts,593,98,Solidity,https://github.com/CodeforDAO/contracts,CodeforDAO,1,2022-08-01T15:57:14Z,Solidity smart contracts of CodeforDAO
54,Solidity,solidity_smart_contracts,574,509,Solidity,https://github.com/HashLips/solidity_smart_contracts,HashLips,34,2022-02-05T19:16:08Z,A list of smart contracts coded in solidity 
55,Solidity,ERC4610,571,96,Solidity,https://github.com/AFKDAO/ERC4610,AFKDAO,0,2022-04-22T06:57:58Z,ERC-4610 is an extension of ERC-721 and it aims to provide standardized token rental and loanable protocol for ecological applications such as blockchain games.
56,Solidity,damn-vulnerable-defi,566,879,Solidity,https://github.com/OpenZeppelin/damn-vulnerable-defi,OpenZeppelin,4,2022-11-19T13:33:04Z,
57,Solidity,flashside,563,111,Solidity,https://github.com/Anish-Agnihotri/flashside,Anish-Agnihotri,0,2022-05-01T01:31:18Z,Long-tail MEV contracts to claim Otherside land NFTs
58,Solidity,wrapper,545,86,Solidity,https://github.com/AFKDAO/wrapper,AFKDAO,0,2022-01-12T11:38:53Z,Wrapper is a contract where you can wrap or transform an existing ERC-721 token into a new wrapped token with ERC-4610 standard.
59,Solidity,forge-std,537,142,Solidity,https://github.com/foundry-rs/forge-std,foundry-rs,25,2023-04-01T16:44:16Z,"Forge Standard Library is a collection of helpful contracts for use with forge and foundry. It leverages forge's cheatcodes to make writing tests easier and faster, while improving the UX of cheatcodes. For more in-depth usage examples checkout the tests."
60,Solidity,BEPs,534,352,Solidity,https://github.com/bnb-chain/BEPs,bnb-chain,12,2023-03-30T03:13:26Z,BNB Evolution Proposals
61,Solidity,flashloan-box,527,235,Solidity,https://github.com/aave/flashloan-box,aave,6,2023-01-24T02:14:37Z,A box containing all you need to get started with developing  Aave v1 flash loans
62,Solidity,cannon,504,81,Solidity,https://github.com/ethereum-optimism/cannon,ethereum-optimism,23,2023-02-06T12:17:03Z,On chain interactive fault prover for Ethereum
63,Solidity,solidity-examples,495,151,Solidity,https://github.com/ethereum/solidity-examples,ethereum,16,2023-01-03T17:13:31Z,Loose collection of Solidity example code
64,Solidity,ERC223-token-standard,490,249,Solidity,https://github.com/Dexaran/ERC223-token-standard,Dexaran,4,2023-02-10T15:17:03Z,ERC-223 token standard reference implementation.
65,Solidity,paradigm-ctf-2021,488,89,Solidity,https://github.com/paradigmxyz/paradigm-ctf-2021,paradigmxyz,1,2022-08-17T03:10:31Z,Official repository for Paradigm CTF 2021
66,Solidity,book,487,285,Solidity,https://github.com/foundry-rs/book,foundry-rs,53,2023-04-01T06:42:22Z,"A book on all things Foundry, available at https://book.getfoundry.sh."
67,Solidity,flashloaner-contract,487,302,Solidity,https://github.com/pedrobergamini/flashloaner-contract,pedrobergamini,4,2022-09-08T18:40:24Z,Flash loan based arbitrages examples
68,Solidity,optimal-sandwich,486,126,Solidity,https://github.com/mevcheb/optimal-sandwich,mevcheb,1,2022-01-15T04:39:56Z,we do a little bit of mathematics to make a little bit of money
69,Solidity,defi-by-example,481,202,Solidity,https://github.com/stakewithus/defi-by-example,stakewithus,8,2022-10-26T12:52:13Z,
70,Solidity,securify2,480,98,Solidity,https://github.com/eth-sri/securify2,eth-sri,32,2022-08-28T02:30:55Z,Securify v2.0
71,Solidity,permit2,478,65,Solidity,https://github.com/Uniswap/permit2,Uniswap,4,2023-03-08T18:00:31Z,🔑🔑🔑 next generation token approvals mechanism
72,Solidity,optimism-tutorial,465,185,Solidity,https://github.com/ethereum-optimism/optimism-tutorial,ethereum-optimism,1,2023-03-27T20:54:54Z,Build your first app on Optimism!
73,Solidity,argent-contracts,464,158,Solidity,https://github.com/argentlabs/argent-contracts,argentlabs,4,2023-03-12T11:12:24Z,Smart Contracts for Argent Wallet
74,Solidity,ctf-blockchain,463,33,Solidity,https://github.com/minaminao/ctf-blockchain,minaminao,0,2023-04-01T01:04:50Z,A summary of 100+ CTF blockchain challenges
75,Solidity,1inchProtocol,458,270,Solidity,https://github.com/1inch/1inchProtocol,1inch,40,2021-10-27T22:22:40Z,1inch Protocol – fully on-chain DeFi aggregation protocol
76,Solidity,sMEV,448,102,Solidity,https://github.com/bertmiller/sMEV,bertmiller,1,2021-09-06T10:59:41Z,
77,Solidity,chainlink-mix,447,178,Solidity,https://github.com/smartcontractkit/chainlink-mix,smartcontractkit,9,2023-02-08T20:58:39Z,"Working with smart contracts with eth-brownie, python, and Chainlink. "
78,Solidity,ethereum-examples,441,166,Solidity,https://github.com/provable-things/ethereum-examples,provable-things,5,2023-03-07T08:04:47Z,Code examples showing how to use the Provable API on Ethereum
79,Solidity,yearn-protocol,436,216,Solidity,https://github.com/yearn/yearn-protocol,yearn,0,2021-11-08T23:18:02Z,Yearn smart contracts
80,Solidity,bsc-genesis-contract,434,558,Solidity,https://github.com/bnb-chain/bsc-genesis-contract,bnb-chain,18,2023-04-01T19:03:13Z,The genesis contracts of BNB Smart Chain.
81,Solidity,semgrep-smart-contracts,428,59,Solidity,https://github.com/Decurity/semgrep-smart-contracts,Decurity,1,2023-03-31T14:16:46Z,Semgrep rules for smart contracts based on DeFi exploits
82,Solidity,pancake-farm,422,763,Solidity,https://github.com/pancakeswap/pancake-farm,pancakeswap,7,2021-10-11T19:06:26Z,
83,Solidity,DEX-Arbitrage,422,246,Solidity,https://github.com/jamesbachini/DEX-Arbitrage,jamesbachini,0,2022-12-28T10:56:11Z,Example arbitrage trading bot
84,Solidity,art-gobblers,418,52,Solidity,https://github.com/artgobblers/art-gobblers,artgobblers,0,2022-12-09T22:05:55Z,An experimental decentralized art factory by Justin Roiland and Paradigm.
85,Solidity,smart-contract,406,279,Solidity,https://github.com/Fankouzu/smart-contract,Fankouzu,2,2021-01-02T06:53:31Z,学习智能合约
86,Solidity,solidity-bytes-utils,395,81,Solidity,https://github.com/GNSPS/solidity-bytes-utils,GNSPS,3,2023-03-28T01:07:29Z,Utility Solidity library composed of basic operations for tightly packed bytes arrays
87,Solidity,erc-1155,394,203,Solidity,https://github.com/enjin/erc-1155,enjin,10,2023-03-16T13:45:44Z,ERC-1155: Smart Contract Sample Implementation
88,Solidity,hot-chain-svg,384,46,Solidity,https://github.com/w1nt3r-eth/hot-chain-svg,w1nt3r-eth,4,2023-01-20T17:08:13Z,
89,Solidity,aave-flashloan-mix,381,259,Solidity,https://github.com/brownie-mix/aave-flashloan-mix,brownie-mix,15,2022-08-07T11:14:09Z,A Brownie mix containing all you need to get started with developing flash loans
90,Solidity,keep3r.network,375,122,Solidity,https://github.com/keep3r-network/keep3r.network,keep3r-network,10,2022-08-28T02:12:22Z,An incentivized keeper network for anonymous keeper and job registration
91,Solidity,damn-vulnerable-defi-foundry,362,92,Solidity,https://github.com/nicolasgarcia214/damn-vulnerable-defi-foundry,nicolasgarcia214,2,2023-03-15T22:36:32Z,Damn Vulnerable DeFi - Foundry Version
92,Solidity,eth-arbitrage,355,114,Solidity,https://github.com/Devilla/eth-arbitrage,Devilla,4,2023-03-17T05:46:38Z,A DeFi Arbitrage Bot with DyDx Flashloans.
93,Solidity,solidity-idiosyncrasies,347,50,Solidity,https://github.com/miguelmota/solidity-idiosyncrasies,miguelmota,0,2020-11-30T02:11:40Z,"Solidity gotchas, pitfalls, limitations, and idiosyncrasies."
94,Solidity,frax-solidity,347,134,Solidity,https://github.com/FraxFinance/frax-solidity,FraxFinance,0,2023-03-22T18:51:55Z,Solidity implementation of the Frax Protocol
95,Solidity,clone-factory,342,84,Solidity,https://github.com/optionality/clone-factory,optionality,8,2022-08-20T20:46:59Z,Simple clone contract factory
96,Solidity,forge-template,342,97,Solidity,https://github.com/foundry-rs/forge-template,foundry-rs,1,2022-12-07T04:58:31Z,Forkable template to get you started with Foundry's Forge
97,Solidity,LayerZero,341,259,Solidity,https://github.com/LayerZero-Labs/LayerZero,LayerZero-Labs,11,2023-02-04T02:14:57Z,An Omnichain Interoperability Protocol
98,Solidity,security-oracle-smart-contracts,335,9,Solidity,https://github.com/shentufoundation/security-oracle-smart-contracts,shentufoundation,0,2021-01-21T19:56:43Z,Smart Contracts for CertiK Security Oracle
